 0.00000e+00     1.00000e+00
 1.00000e-01     9.99982e-01
 1.00578e-01     9.99982e-01
 1.01159e-01     9.99982e-01
 1.01744e-01     9.99981e-01
 1.02332e-01     9.99981e-01
 1.02924e-01     9.99981e-01
 1.03519e-01     9.99980e-01
 1.04117e-01     9.99980e-01
 1.04719e-01     9.99980e-01
 1.05324e-01     9.99979e-01
 1.05933e-01     9.99979e-01
 1.06545e-01     9.99978e-01
 1.07161e-01     9.99978e-01
 1.07781e-01     9.99978e-01
 1.08404e-01     9.99977e-01
 1.09030e-01     9.99977e-01
 1.09660e-01     9.99976e-01
 1.10294e-01     9.99976e-01
 1.10932e-01     9.99975e-01
 1.11573e-01     9.99975e-01
 1.12218e-01     9.99975e-01
 1.12867e-01     9.99974e-01
 1.13519e-01     9.99974e-01
 1.14175e-01     9.99973e-01
 1.14835e-01     9.99973e-01
 1.15499e-01     9.99972e-01
 1.16167e-01     9.99972e-01
 1.16838e-01     9.99971e-01
 1.17513e-01     9.99971e-01
 1.18193e-01     9.99970e-01
 1.18876e-01     9.99969e-01
 1.19563e-01     9.99969e-01
 1.20254e-01     9.99968e-01
 1.20949e-01     9.99968e-01
 1.21648e-01     9.99967e-01
 1.22352e-01     9.99967e-01
 1.23059e-01     9.99966e-01
 1.23770e-01     9.99965e-01
 1.24486e-01     9.99965e-01
 1.25205e-01     9.99964e-01
 1.25929e-01     9.99963e-01
 1.26657e-01     9.99963e-01
 1.27389e-01     9.99962e-01
 1.28125e-01     9.99961e-01
 1.28866e-01     9.99961e-01
 1.29611e-01     9.99960e-01
 1.30360e-01     9.99959e-01
 1.31113e-01     9.99958e-01
 1.31871e-01     9.99958e-01
 1.32634e-01     9.99957e-01
 1.33400e-01     9.99956e-01
 1.34171e-01     9.99955e-01
 1.34947e-01     9.99954e-01
 1.35727e-01     9.99953e-01
 1.36511e-01     9.99953e-01
 1.37300e-01     9.99952e-01
 1.38094e-01     9.99951e-01
 1.38892e-01     9.99950e-01
 1.39695e-01     9.99949e-01
 1.40503e-01     9.99948e-01
 1.41315e-01     9.99947e-01
 1.42132e-01     9.99946e-01
 1.42953e-01     9.99945e-01
 1.43780e-01     9.99944e-01
 1.44611e-01     9.99943e-01
 1.45447e-01     9.99942e-01
 1.46287e-01     9.99941e-01
 1.47133e-01     9.99940e-01
 1.47983e-01     9.99939e-01
 1.48839e-01     9.99938e-01
 1.49699e-01     9.99936e-01
 1.50564e-01     9.99935e-01
 1.51435e-01     9.99934e-01
 1.52310e-01     9.99933e-01
 1.53190e-01     9.99932e-01
 1.54076e-01     9.99930e-01
 1.54966e-01     9.99929e-01
 1.55862e-01     9.99928e-01
 1.56763e-01     9.99926e-01
 1.57669e-01     9.99925e-01
 1.58581e-01     9.99924e-01
 1.59497e-01     9.99922e-01
 1.60419e-01     9.99921e-01
 1.61347e-01     9.99919e-01
 1.62279e-01     9.99918e-01
 1.63217e-01     9.99916e-01
 1.64161e-01     9.99915e-01
 1.65110e-01     9.99913e-01
 1.66064e-01     9.99912e-01
 1.67024e-01     9.99910e-01
 1.67989e-01     9.99908e-01
 1.68960e-01     9.99907e-01
 1.69937e-01     9.99905e-01
 1.70919e-01     9.99903e-01
 1.71907e-01     9.99901e-01
 1.72901e-01     9.99900e-01
 1.73900e-01     9.99898e-01
 1.74906e-01     9.99896e-01
 1.75917e-01     9.99894e-01
 1.76933e-01     9.99892e-01
 1.77956e-01     9.99890e-01
 1.78985e-01     9.99888e-01
 1.80019e-01     9.99886e-01
 1.81060e-01     9.99884e-01
 1.82106e-01     9.99882e-01
 1.83159e-01     9.99879e-01
 1.84218e-01     9.99877e-01
 1.85283e-01     9.99875e-01
 1.86354e-01     9.99873e-01
 1.87431e-01     9.99870e-01
 1.88514e-01     9.99868e-01
 1.89604e-01     9.99865e-01
 1.90700e-01     9.99863e-01
 1.91802e-01     9.99860e-01
 1.92911e-01     9.99858e-01
 1.94026e-01     9.99855e-01
 1.95147e-01     9.99853e-01
 1.96275e-01     9.99850e-01
 1.97410e-01     9.99847e-01
 1.98551e-01     9.99844e-01
 1.99699e-01     9.99841e-01
 2.00853e-01     9.99838e-01
 2.02014e-01     9.99835e-01
 2.03182e-01     9.99832e-01
 2.04356e-01     9.99829e-01
 2.05538e-01     9.99826e-01
 2.06726e-01     9.99823e-01
 2.07921e-01     9.99820e-01
 2.09122e-01     9.99816e-01
 2.10331e-01     9.99813e-01
 2.11547e-01     9.99809e-01
 2.12770e-01     9.99806e-01
 2.14000e-01     9.99802e-01
 2.15237e-01     9.99799e-01
 2.16481e-01     9.99795e-01
 2.17732e-01     9.99791e-01
 2.18991e-01     9.99787e-01
 2.20256e-01     9.99783e-01
 2.21530e-01     9.99779e-01
 2.22810e-01     9.99775e-01
 2.24098e-01     9.99771e-01
 2.25393e-01     9.99767e-01
 2.26696e-01     9.99763e-01
 2.28007e-01     9.99758e-01
 2.29325e-01     9.99754e-01
 2.30650e-01     9.99749e-01
 2.31983e-01     9.99745e-01
 2.33324e-01     9.99740e-01
 2.34673e-01     9.99735e-01
 2.36029e-01     9.99730e-01
 2.37394e-01     9.99725e-01
 2.38766e-01     9.99720e-01
 2.40146e-01     9.99715e-01
 2.41534e-01     9.99710e-01
 2.42930e-01     9.99704e-01
 2.44335e-01     9.99699e-01
 2.45747e-01     9.99693e-01
 2.47167e-01     9.99688e-01
 2.48596e-01     9.99682e-01
 2.50033e-01     9.99676e-01
 2.51478e-01     9.99670e-01
 2.52932e-01     9.99664e-01
 2.54394e-01     9.99658e-01
 2.55864e-01     9.99651e-01
 2.57343e-01     9.99645e-01
 2.58831e-01     9.99638e-01
 2.60327e-01     9.99632e-01
 2.61832e-01     9.99625e-01
 2.63345e-01     9.99618e-01
 2.64868e-01     9.99611e-01
 2.66399e-01     9.99604e-01
 2.67938e-01     9.99596e-01
 2.69487e-01     9.99589e-01
 2.71045e-01     9.99581e-01
 2.72612e-01     9.99574e-01
 2.74187e-01     9.99566e-01
 2.75772e-01     9.99558e-01
 2.77366e-01     9.99550e-01
 2.78970e-01     9.99541e-01
 2.80582e-01     9.99533e-01
 2.82204e-01     9.99524e-01
 2.83835e-01     9.99515e-01
 2.85476e-01     9.99506e-01
 2.87126e-01     9.99497e-01
 2.88786e-01     9.99488e-01
 2.90455e-01     9.99479e-01
 2.92134e-01     9.99469e-01
 2.93823e-01     9.99459e-01
 2.95521e-01     9.99449e-01
 2.97229e-01     9.99439e-01
 2.98947e-01     9.99429e-01
 3.00675e-01     9.99418e-01
 3.02413e-01     9.99407e-01
 3.04161e-01     9.99396e-01
 3.05919e-01     9.99385e-01
 3.07688e-01     9.99374e-01
 3.09466e-01     9.99362e-01
 3.11255e-01     9.99351e-01
 3.13054e-01     9.99339e-01
 3.14864e-01     9.99326e-01
 3.16684e-01     9.99314e-01
 3.18514e-01     9.99301e-01
 3.20355e-01     9.99288e-01
 3.22207e-01     9.99275e-01
 3.24070e-01     9.99262e-01
 3.25943e-01     9.99248e-01
 3.27827e-01     9.99234e-01
 3.29722e-01     9.99220e-01
 3.31628e-01     9.99206e-01
 3.33545e-01     9.99191e-01
 3.35473e-01     9.99176e-01
 3.37412e-01     9.99161e-01
 3.39362e-01     9.99146e-01
 3.41324e-01     9.99130e-01
 3.43297e-01     9.99114e-01
 3.45281e-01     9.99097e-01
 3.47277e-01     9.99081e-01
 3.49284e-01     9.99064e-01
 3.51303e-01     9.99046e-01
 3.53334e-01     9.99029e-01
 3.55376e-01     9.99011e-01
 3.57430e-01     9.98993e-01
 3.59496e-01     9.98974e-01
 3.61574e-01     9.98955e-01
 3.63664e-01     9.98936e-01
