    0.000000000000000e+00        1.000000000000000e+00
    1.000000000000000e-02        9.999904597549545e-01
    1.003461582929995e-02        9.999903876983535e-01
    1.006935148416371e-02        9.999903150974461e-01
    1.010420737937741e-02        9.999902419481191e-01
    1.013918393116299e-02        9.999901682462294e-01
    1.017428155718318e-02        9.999900939876017e-01
    1.020950067654649e-02        9.999900191680310e-01
    1.024484170981220e-02        9.999899437832775e-01
    1.028030507899538e-02        9.999898678290721e-01
    1.031589120757197e-02        9.999897913011118e-01
    1.035160052048379e-02        9.999897141950623e-01
    1.038743344414362e-02        9.999896365065555e-01
    1.042339040644033e-02        9.999895582311903e-01
    1.045947183674393e-02        9.999894793645334e-01
    1.049567816591077e-02        9.999893999021169e-01
    1.053200982628860e-02        9.999893198394398e-01
    1.056846725172182e-02        9.999892391719670e-01
    1.060505087755659e-02        9.999891578951283e-01
    1.064176114064607e-02        9.999890760043202e-01
    1.067859847935561e-02        9.999889934949040e-01
    1.071556333356802e-02        9.999889103622049e-01
    1.075265614468878e-02        9.999888266015142e-01
    1.078987735565134e-02        9.999887422080871e-01
    1.082722741092240e-02        9.999886571771434e-01
    1.086470675650722e-02        9.999885715038649e-01
    1.090231583995494e-02        9.999884851833998e-01
    1.094005511036394e-02        9.999883982108566e-01
    1.097792501838718e-02        9.999883105813101e-01
    1.101592601623759e-02        9.999882222897951e-01
    1.105405855769349e-02        9.999881333313106e-01
    1.109232309810396e-02        9.999880437008165e-01
    1.113072009439435e-02        9.999879533932355e-01
    1.116925000507165e-02        9.999878624034523e-01
    1.120791329023006e-02        9.999877707263120e-01
    1.124671041155638e-02        9.999876783566204e-01
    1.128564183233562e-02        9.999875852891452e-01
    1.132470801745647e-02        9.999874915186145e-01
    1.136390943341687e-02        9.999873970397155e-01
    1.140324654832959e-02        9.999873018470967e-01
    1.144271983192782e-02        9.999872059353643e-01
    1.148232975557073e-02        9.999871092990847e-01
    1.152207679224919e-02        9.999870119327846e-01
    1.156196141659133e-02        9.999869138309468e-01
    1.160198410486826e-02        9.999868149880146e-01
    1.164214533499974e-02        9.999867153983872e-01
    1.168244558655990e-02        9.999866150564234e-01
    1.172288534078293e-02        9.999865139564382e-01
    1.176346508056887e-02        9.999864120927042e-01
    1.180418529048936e-02        9.999863094594499e-01
    1.184504645679341e-02        9.999862060508620e-01
    1.188604906741324e-02        9.999861018610808e-01
    1.192719361197008e-02        9.999859968842041e-01
    1.196848058178002e-02        9.999858911142846e-01
    1.200991046985989e-02        9.999857845453297e-01
    1.205148377093312e-02        9.999856771713020e-01
    1.209320098143569e-02        9.999855689861178e-01
    1.213506259952203e-02        9.999854599836485e-01
    1.217706912507096e-02        9.999853501577183e-01
    1.221922105969167e-02        9.999852395021048e-01
    1.226151890672973e-02        9.999851280105391e-01
    1.230396317127308e-02        9.999850156767042e-01
    1.234655436015804e-02        9.999849024942351e-01
    1.238929298197542e-02        9.999847884567209e-01
    1.243217954707653e-02        9.999846735576990e-01
    1.247521456757932e-02        9.999845577906605e-01
    1.251839855737448e-02        9.999844411490464e-01
    1.256173203213156e-02        9.999843236262472e-01
    1.260521550930515e-02        9.999842052156053e-01
    1.264884950814107e-02        9.999840859104119e-01
    1.269263454968253e-02        9.999839657039066e-01
    1.273657115677637e-02        9.999838445892791e-01
    1.278065985407933e-02        9.999837225596671e-01
    1.282490116806428e-02        9.999835996081564e-01
    1.286929562702653e-02        9.999834757277810e-01
    1.291384376109009e-02        9.999833509115222e-01
    1.295854610221410e-02        9.999832251523075e-01
    1.300340318419908e-02        9.999830984430113e-01
    1.304841554269335e-02        9.999829707764548e-01
    1.309358371519941e-02        9.999828421454039e-01
    1.313890824108041e-02        9.999827125425704e-01
    1.318438966156650e-02        9.999825819606107e-01
    1.323002851976138e-02        9.999824503921264e-01
    1.327582536064873e-02        9.999823178296623e-01
    1.332178073109875e-02        9.999821842657077e-01
    1.336789517987465e-02        9.999820496926941e-01
    1.341416925763927e-02        9.999819141029965e-01
    1.346060351696157e-02        9.999817774889318e-01
    1.350719851232332e-02        9.999816398427596e-01
    1.355395480012563e-02        9.999815011566801e-01
    1.360087293869566e-02        9.999813614228352e-01
    1.364795348829328e-02        9.999812206333071e-01
    1.369519701111772e-02        9.999810787801178e-01
    1.374260407131433e-02        9.999809358552297e-01
    1.379017523498127e-02        9.999807918505439e-01
    1.383791107017631e-02        9.999806467579011e-01
    1.388581214692363e-02        9.999805005690787e-01
    1.393387903722053e-02        9.999803532757932e-01
    1.398211231504439e-02        9.999802048696989e-01
    1.403051255635942e-02        9.999800553423858e-01
    1.407908033912359e-02        9.999799046853811e-01
    1.412781624329553e-02        9.999797528901466e-01
    1.417672085084142e-02        9.999795999480822e-01
    1.422579474574200e-02        9.999794458505205e-01
    1.427503851399947e-02        9.999792905887293e-01
    1.432445274364455e-02        9.999791341539102e-01
    1.437403802474347e-02        9.999789765371990e-01
    1.442379494940502e-02        9.999788177296633e-01
    1.447372411178762e-02        9.999786577223044e-01
    1.452382610810644e-02        9.999784965060545e-01
    1.457410153664048e-02        9.999783340717786e-01
    1.462455099773973e-02        9.999781704102703e-01
