0,-10000000,-10000000,-10000000,-0,0,0,0,0,1
0.025,-11500000,-10000000,-10000000,-0.0001,2.5e-05,2.5e-05,1,0,1
0.05,-12193243.0225068,-10000000,-10000000,-0.0002,6.59584318041319e-05,6.59584318041319e-05,1,0,1
0.075,-12260889.6270987,-10000000,-10000000,-0.0003,0.000119291764663629,0.000119291764663629,1,1.86264514923096e-16,1
0.1,-12267490.5779403,-10000000,-10000000,-0.0004,0.000173832639483706,0.000173832639483706,1,0,1
0.125,-12268134.6982517,-10000000,-10000000,-0.0005,0.000228491346161997,0.000228491346161997,1,0,1
0.15,-12268197.5514656,-10000000,-10000000,-0.0006,0.000283161550864592,0.000283161550864592,1,1.86264514923096e-16,1
0.175,-12268203.6846777,-10000000,-10000000,-0.0007,0.000337832877543576,0.000337832877543576,1,1.86264514923096e-16,1
0.2,-12268204.2831561,-10000000,-10000000,-0.0008,0.000392504313704936,0.000392504313704936,1,0,1
0.225,-12268204.3415556,-10000000,-10000000,-0.0009,0.000447175760549579,0.000447175760549579,1,0,1
0.25,-12268204.3472542,-10000000,-10000000,-0.001,0.000501847208436695,0.000501847208436695,1,1.86264514923096e-16,1
0.275,-12268204.3478103,-10000000,-10000000,-0.0011,0.000556518656425536,0.000556518656425536,1,0,1
0.3,-12268204.3478646,-10000000,-10000000,-0.0012,0.000611190104424303,0.000611190104424303,1,1.86264514923096e-16,1
0.325,-12268204.3478699,-10000000,-10000000,-0.0013,0.000665861552424039,0.000665861552424039,1,0,1
0.35,-12268204.3478704,-10000000,-10000000,-0.0014,0.00072053300042387,0.00072053300042387,1,1.86264514923096e-16,1
0.375,-12268204.3478704,-10000000,-10000000,-0.0015,0.000775204448423709,0.000775204448423709,1,1.86264514923096e-16,1
0.4,-12268204.3478704,-10000000,-10000000,-0.0016,0.00082987589642355,0.00082987589642355,1,0,1
0.425,-12268204.3478704,-10000000,-10000000,-0.0017,0.00088454734442339,0.00088454734442339,1,0,1
0.45,-12268204.3478704,-10000000,-10000000,-0.0018,0.000939218792423231,0.000939218792423231,1,0,1
0.475,-12268204.3478704,-10000000,-10000000,-0.0019,0.000993890240423072,0.000993890240423072,1,0,1
0.5,-12268204.3478704,-10000000,-10000000,-0.002,0.00104856168842291,0.00104856168842291,1,0,1
0.525,-12268204.3478704,-10000000,-10000000,-0.0021,0.00110323313642275,0.00110323313642275,1,0,1
0.55,-12268204.3478704,-10000000,-10000000,-0.0022,0.00115790458442259,0.00115790458442259,1,0,1
0.575,-12268204.3478704,-10000000,-10000000,-0.0023,0.00121257603242243,0.00121257603242243,1,0,1
0.6,-12268204.3478704,-10000000,-10000000,-0.0024,0.00126724748042227,0.00126724748042227,1,0,1
0.625,-12268204.3478704,-10000000,-10000000,-0.0025,0.00132191892842212,0.00132191892842212,1,0,1
0.65,-12268204.3478704,-10000000,-10000000,-0.0026,0.00137659037642196,0.00137659037642196,1,0,1
