1.739877e-03 2.975416e-03 7.530403e-03
2.828241e-05 1.736924e-04 2.957587e-03
4.271805e-07 1.217338e-05 1.540537e-03
1.698983e-07 1.047558e-06 1.038802e-03
3.792706e-07 8.652657e-08 6.484033e-04
1.699049e-07 1.053252e-07 4.574377e-04
5.781591e-08 3.900976e-07 3.588191e-04
1.418637e-07 3.167047e-07 2.708018e-04
8.144666e-08 8.284473e-08 2.168319e-04
1.610997e-06 8.717689e-08 1.682582e-04
9.458775e-07 8.585939e-07 1.208534e-04
