8.248389e+07 1.193903e+06 1.085074e+01
1.275727e+16 4.227873e+10 4.710427e+01
2.421339e+18 1.539588e+15 1.257282e+02
1.789054e+20 5.614070e+17 2.628597e+02
3.331008e+19 5.525839e+18 4.746136e+02
1.976583e+19 6.791354e+19 7.770959e+02
9.815966e+19 2.188303e+19 1.186409e+03
6.374598e+20 1.400344e+21 1.718651e+03
2.341086e+20 2.278873e+20 2.389922e+03
2.063928e+20 1.230736e+20 3.216320e+03
4.203570e+20 2.470791e+20 4.213942e+03
