    0.000000000000000e+00        1.000000000000000e+00
    1.000000000000000e-02        9.999999882664962e-01
    6.020100502512563e-02        9.999964833531334e-01
    1.104020100502513e-01        9.999758553254053e-01
    1.606030150753769e-01        9.999205830949498e-01
    2.108040201005025e-01        9.998115814724904e-01
    2.610050251256282e-01        9.996286833322772e-01
    3.112060301507538e-01        9.993509077140210e-01
    3.614070351758795e-01        9.989566519127561e-01
    4.116080402010051e-01        9.984238514265040e-01
    4.618090452261306e-01        9.977301269115570e-01
    5.120100502512563e-01        9.968529279126408e-01
    5.622110552763819e-01        9.957696787477343e-01
    6.124120603015075e-01        9.944579295309158e-01
    6.626130653266332e-01        9.928955138230874e-01
    7.128140703517589e-01        9.910607133557520e-01
    7.630150753768844e-01        9.889324294694769e-01
    8.132160804020101e-01        9.864903602465964e-01
    8.634170854271358e-01        9.837151817495278e-01
    9.136180904522613e-01        9.805887312816123e-01
    9.638190954773870e-01        9.770941901615638e-01
    1.014020100502513e+00        9.732162631490047e-01
    1.064221105527638e+00        9.689413513854612e-01
    1.114422110552764e+00        9.642577155328924e-01
    1.164623115577889e+00        9.591556257106486e-01
    1.214824120603015e+00        9.536274948604265e-01
    1.265025125628141e+00        9.476679923129849e-01
    1.315226130653266e+00        9.412741345918088e-01
    1.365427135678392e+00        9.344453508643067e-01
    1.415628140703518e+00        9.271835209320367e-01
    1.465829145728643e+00        9.194929842240127e-01
    1.516030150753769e+00        9.113805189025006e-01
    1.566231155778894e+00        9.028552908857848e-01
    1.616432160804020e+00        8.939287733109069e-01
    1.666633165829146e+00        8.846146376733464e-01
    1.716834170854272e+00        8.749286185617813e-01
    1.767035175879397e+00        8.648883545276133e-01
    1.817236180904523e+00        8.545132081669522e-01
    1.867437185929648e+00        8.438240689276012e-01
    1.917638190954774e+00        8.328431424709218e-01
    1.967839195979900e+00        8.215937306099128e-01
    2.018040201005025e+00        8.101000059082047e-01
    2.068241206030151e+00        7.983867849637701e-01
    2.118442211055276e+00        7.864793042252359e-01
    2.168643216080402e+00        7.744030019115895e-01
    2.218844221105527e+00        7.621833092450978e-01
    2.269045226130653e+00        7.498454537819814e-01
    2.319246231155779e+00        7.374142771563712e-01
    2.369447236180904e+00        7.249140690607658e-01
    2.419648241206030e+00        7.123684187898588e-01
    2.469849246231155e+00        6.998000851914332e-01
    2.520050251256281e+00        6.872308854127257e-01
    2.570251256281407e+00        6.746816024148492e-01
    2.620452261306533e+00        6.621719108601445e-01
    2.670653266331658e+00        6.497203206631693e-01
    2.720854271356784e+00        6.373441372380985e-01
    2.771055276381909e+00        6.250594372737233e-01
    2.821256281407035e+00        6.128810587200346e-01
    2.871457286432161e+00        6.008226035739097e-01
    2.921658291457286e+00        5.888964520008378e-01
    2.971859296482412e+00        5.771137863192737e-01
    3.022060301507537e+00        5.654846233980017e-01
    3.072261306532663e+00        5.540178540687110e-01
    3.122462311557789e+00        5.427212882297930e-01
    3.172663316582915e+00        5.316017044075924e-01
    3.222864321608040e+00        5.206649026428377e-01
    3.273065326633166e+00        5.099157596782837e-01
    3.323266331658291e+00        4.993582855348097e-01
    3.373467336683417e+00        4.889956806741724e-01
    3.423668341708543e+00        4.788303930546968e-01
    3.473869346733669e+00        4.688641744894210e-01
    3.524070351758794e+00        4.590981358131248e-01
    3.574271356783919e+00        4.495328004542589e-01
    3.624472361809045e+00        4.401681560894386e-01
    3.674673366834170e+00        4.310037041316137e-01
    3.724874371859296e+00        4.220385068682367e-01
    3.775075376884422e+00        4.132712321229445e-01
    3.825276381909548e+00        4.047001953637903e-01
    3.875477386934673e+00        3.963233992233705e-01
    3.925678391959799e+00        3.881385704318444e-01
    3.975879396984924e+00        3.801431941934087e-01
    4.026080402010050e+00        3.723345460608724e-01
    4.076281407035176e+00        3.647097213821849e-01
    4.126482412060302e+00        3.572656624076673e-01
    4.176683417085427e+00        3.499991831578490e-01
    4.226884422110553e+00        3.429069921597327e-01
    4.277085427135678e+00        3.359857131644716e-01
    4.327286432160804e+00        3.292319039622815e-01
    4.377487437185930e+00        3.226420734113218e-01
    4.427688442211055e+00        3.162126967965911e-01
    4.477889447236181e+00        3.099402296329307e-01
    4.528090452261306e+00        3.038211200232512e-01
    4.578291457286432e+00        2.978518196793398e-01
    4.628492462311558e+00        2.920287937082678e-01
    4.678693467336683e+00        2.863485292626585e-01
    4.728894472361809e+00        2.808075431480399e-01
    4.779095477386935e+00        2.754023884753221e-01
    4.829296482412060e+00        2.701296604411805e-01
    4.879497487437185e+00        2.649860013138950e-01
    4.929698492462311e+00        2.599681046970432e-01
    4.979899497487437e+00        2.550727191384131e-01
    5.030100502512562e+00        2.502966511466497e-01
    5.080301507537688e+00        2.456367676734820e-01
    5.130502512562814e+00        2.410899981149254e-01
    5.180703517587940e+00        2.366533358806347e-01
    5.230904522613065e+00        2.323238395765906e-01
    5.281105527638191e+00        2.280986338425520e-01
    5.331306532663317e+00        2.239749098821895e-01
    5.381507537688442e+00        2.199499257205298e-01
    5.431708542713568e+00        2.160210062202851e-01
    5.481909547738693e+00        2.121855428857984e-01
    5.532110552763819e+00        2.084409934807073e-01
    5.582311557788945e+00        2.047848814829966e-01
    5.632512562814071e+00        2.012147953988693e-01
    5.682713567839197e+00        1.977283879548002e-01
    5.732914572864322e+00        1.943233751852434e-01
    5.783115577889448e+00        1.909975354317267e-01
    5.833316582914573e+00        1.877487082674711e-01
    5.883517587939698e+00        1.845747933602264e-01
    5.933718592964824e+00        1.814737492846765e-01
    5.983919597989949e+00        1.784435922945682e-01
    6.034120603015075e+00        1.754823950636081e-01
    6.084321608040201e+00        1.725882854031742e-01
    6.134522613065326e+00        1.697594449639815e-01
    6.184723618090452e+00        1.669941079280136e-01
    6.234924623115577e+00        1.642905596962891e-01
    6.285125628140704e+00        1.616471355773548e-01
    6.335326633165829e+00        1.590622194807912e-01
    6.385527638190955e+00        1.565342426194623e-01
    6.435728643216081e+00        1.540616822237498e-01
    6.485929648241206e+00        1.516430602705662e-01
    6.536130653266332e+00        1.492769422295391e-01
    6.586331658291457e+00        1.469619358284021e-01
    6.636532663316583e+00        1.446966898393054e-01
    6.686733668341708e+00        1.424798928874732e-01
    6.736934673366834e+00        1.403102722833757e-01
    6.787135678391960e+00        1.381865928793578e-01
    6.837336683417086e+00        1.361076559514623e-01
    6.887537688442212e+00        1.340722981070041e-01
    6.937738693467337e+00        1.320793902182940e-01
    6.987939698492463e+00        1.301278363827689e-01
    7.038140703517588e+00        1.282165729096608e-01
    7.088341708542713e+00        1.263445673332290e-01
    7.138542713567839e+00        1.245108174524843e-01
    7.188743718592964e+00        1.227143503972505e-01
    7.238944723618090e+00        1.209542217203389e-01
    7.289145728643216e+00        1.192295145155457e-01
    7.339346733668341e+00        1.175393385611339e-01
    7.389547738693467e+00        1.158828294884119e-01
    7.439748743718592e+00        1.142591479749865e-01
    7.489949748743719e+00        1.126674789622335e-01
    7.540150753768844e+00        1.111070308965062e-01
    7.590351758793970e+00        1.095770349935769e-01
    7.640552763819096e+00        1.080767445257957e-01
    7.690753768844221e+00        1.066054341314329e-01
    7.740954773869347e+00        1.051623991456653e-01
    7.791155778894472e+00        1.037469549526609e-01
    7.841356783919598e+00        1.023584363582112e-01
    7.891557788944723e+00        1.009961969823613e-01
    7.941758793969849e+00        9.965960867148899e-02
    7.991959798994975e+00        9.834806092928580e-02
    8.042160804020101e+00        9.706096036609915e-02
    8.092361809045226e+00        9.579773016609955e-02
    8.142562814070352e+00        9.455780957174405e-02
    8.192763819095477e+00        9.334065338501626e-02
    8.242964824120603e+00        9.214573148492981e-02
    8.293165829145730e+00        9.097252836079514e-02
    8.343366834170855e+00        8.982054266075538e-02
    8.393567839195979e+00        8.868928675511158e-02
    8.443768844221106e+00        8.757828631396636e-02
    8.493969849246231e+00        8.648707989872646e-02
    8.544170854271357e+00        8.541521856701613e-02
    8.594371859296482e+00        8.436226549056619e-02
    8.644572864321608e+00        8.332779558565206e-02
    8.694773869346733e+00        8.231139515566982e-02
